feature,level,n,rate_y1,overall_rate_y1,lift_vs_overall,cramers_v,chi2,p_value,n_levels_used
chem_110__grade_code__1st_fa_or_sp,B,198,0.9848484848484849,0.9633891213389121,1.0222748659230745,0.1294059851419833,,,9
chem_110__grade_code__1st_fa_or_sp,Not Enrolled,186,0.9354838709677419,0.9633891213389121,0.9710342895170047,0.1294059851419833,,,9
chem_110__grade_code__1st_fa_or_sp,A-,80,0.9625,0.9633891213389121,0.9990770901194355,0.1294059851419833,,,9
chem_110__grade_code__1st_fa_or_sp,B+,68,0.9558823529411765,0.9633891213389121,0.9922079581018076,0.1294059851419833,,,9
chem_110__grade_code__1st_fa_or_sp,C,64,0.90625,0.9633891213389121,0.9406894679695983,0.1294059851419833,,,9
chem_110__grade_code__1st_fa_or_sp,B-,42,0.9761904761904762,0.9633891213389121,1.0132878341347398,0.1294059851419833,,,9
chem_110__grade_code__1st_fa_or_sp,C+,36,1.0,0.9633891213389121,1.0380021715526602,0.1294059851419833,,,9
chem_110__grade_code__1st_fa_or_sp,other,31,1.0,0.9633891213389121,1.0380021715526602,0.1294059851419833,,,9
chem_110_attempts_to_abc,1.0,836,0.9641148325358851,0.9633891213389121,1.0007532897983782,0.03141147309255984,,,3
chem_110_attempts_to_abc,missing,105,0.9523809523809523,0.9633891213389121,0.9885734967168192,0.03141147309255984,,,3
chem_110_attempts_to_abc,2.0,15,1.0,0.9633891213389121,1.0380021715526602,0.03141147309255984,,,3
chem_110_ever_passed,1,851,0.9647473560517039,0.9633891213389121,1.0014098505813562,0.020589178138889944,,,2
chem_110_ever_passed,0,105,0.9523809523809523,0.9633891213389121,0.9885734967168192,0.020589178138889944,,,2
chem_110_outcome,Pass on 1st attempt,836,0.9641148325358851,0.9633891213389121,1.0007532897983782,0.03141147309255983,,,4
chem_110_outcome,Never enrolled,105,0.9523809523809523,0.9633891213389121,0.9885734967168192,0.03141147309255983,,,4
chem_110_outcome,Pass on 2nd attempt,13,1.0,0.9633891213389121,1.0380021715526602,0.03141147309255983,,,4
chem_110_outcome,No pass after 1 attempt,2,1.0,0.9633891213389121,1.0380021715526602,0.03141147309255983,,,4
chem_110_pass_by_first_attempt,1,836,0.9641148325358851,0.9633891213389121,1.0007532897983782,0.010199300665326816,,,2
chem_110_pass_by_first_attempt,0,120,0.9583333333333334,0.9633891213389121,0.9947520810712994,0.010199300665326816,,,2
chem_110_total_attempts,1,836,0.9641148325358851,0.9633891213389121,1.0007532897983782,0.03141147309255983,,,3
chem_110_total_attempts,0,105,0.9523809523809523,0.9633891213389121,0.9885734967168192,0.03141147309255983,,,3
chem_110_total_attempts,2,15,1.0,0.9633891213389121,1.0380021715526602,0.03141147309255983,,,3
credit_window_label,40-59,794,0.9659949622166247,0.9633891213389121,1.0027048684897863,0.030718124164226614,,,2
credit_window_label,29-55,162,0.9506172839506173,0.9633891213389121,0.9867428050562326,0.030718124164226614,,,2
edsgn_100__grade_code__1st_fa_or_sp,Not Enrolled,433,0.9561200923787528,0.9633891213389121,0.9924547321542755,0.05653094750136466,,,9
edsgn_100__grade_code__1st_fa_or_sp,A,377,0.9655172413793104,0.9633891213389121,1.002208993223258,0.05653094750136466,,,9
edsgn_100__grade_code__1st_fa_or_sp,A-,84,0.9642857142857143,0.9633891213389121,1.0009306654257795,0.05653094750136466,,,9
edsgn_100__grade_code__1st_fa_or_sp,B+,31,1.0,0.9633891213389121,1.0380021715526602,0.05653094750136466,,,9
edsgn_100__grade_code__1st_fa_or_sp,B,12,1.0,0.9633891213389121,1.0380021715526602,0.05653094750136466,,,9
edsgn_100__grade_code__1st_fa_or_sp,C+,6,1.0,0.9633891213389121,1.0380021715526602,0.05653094750136466,,,9
edsgn_100__grade_code__1st_fa_or_sp,B-,5,1.0,0.9633891213389121,1.0380021715526602,0.05653094750136466,,,9
edsgn_100__grade_code__1st_fa_or_sp,other,5,1.0,0.9633891213389121,1.0380021715526602,0.05653094750136466,,,9
edsgn_100__grade_code__1st_fa_or_sp,C,3,1.0,0.9633891213389121,1.0380021715526602,0.05653094750136466,,,9
edsgn_100_attempts_to_abc,1.0,932,0.9645922746781116,0.9633891213389121,1.0012488757787998,0.053801096418126436,,,4
edsgn_100_attempts_to_abc,missing,19,0.8947368421052632,0.9633891213389121,0.9287387850734328,0.053801096418126436,,,4
edsgn_100_attempts_to_abc,2.0,4,1.0,0.9633891213389121,1.0380021715526602,0.053801096418126436,,,4
edsgn_100_attempts_to_abc,3.0,1,1.0,0.9633891213389121,1.0380021715526602,0.053801096418126436,,,4
edsgn_100_ever_passed,1,937,0.9647812166488794,0.9633891213389121,1.0014449979547544,0.05205422923568476,,,2
edsgn_100_ever_passed,0,19,0.8947368421052632,0.9633891213389121,0.9287387850734328,0.05205422923568476,,,2
edsgn_100_outcome,Pass on 1st attempt,932,0.9645922746781116,0.9633891213389121,1.0012488757787998,0.053801096418126436,,,5
edsgn_100_outcome,Never enrolled,19,0.8947368421052632,0.9633891213389121,0.9287387850734328,0.053801096418126436,,,5
edsgn_100_outcome,Pass on 2nd attempt,3,1.0,0.9633891213389121,1.0380021715526602,0.053801096418126436,,,5
edsgn_100_outcome,No pass after 1 attempt,1,1.0,0.9633891213389121,1.0380021715526602,0.053801096418126436,,,5
edsgn_100_outcome,Pass on 3rd attempt,1,1.0,0.9633891213389121,1.0380021715526602,0.053801096418126436,,,5
edsgn_100_pass_by_first_attempt,1,932,0.9645922746781116,0.9633891213389121,1.0012488757787998,0.039922467043625384,,,2
edsgn_100_pass_by_first_attempt,0,24,0.9166666666666666,0.9633891213389121,0.9515019905899385,0.039922467043625384,,,2
edsgn_100_total_attempts,1,932,0.9645922746781116,0.9633891213389121,1.0012488757787998,0.053801096418126436,,,4
edsgn_100_total_attempts,0,19,0.8947368421052632,0.9633891213389121,0.9287387850734328,0.053801096418126436,,,4
edsgn_100_total_attempts,2,4,1.0,0.9633891213389121,1.0380021715526602,0.053801096418126436,,,4
edsgn_100_total_attempts,3,1,1.0,0.9633891213389121,1.0380021715526602,0.053801096418126436,,,4
etm_first_attempt_pass_count,5,460,0.967391304347826,0.9633891213389121,1.0041542746542038,0.0447624171858819,,,6
etm_first_attempt_pass_count,4,235,0.9531914893617022,0.9633891213389121,0.9894148358629613,0.0447624171858819,,,6
etm_first_attempt_pass_count,3,161,0.968944099378882,0.9633891213389121,1.0057660792684162,0.0447624171858819,,,6
etm_first_attempt_pass_count,2,66,0.9696969696969697,0.9633891213389121,1.0065475602934888,0.0447624171858819,,,6
etm_first_attempt_pass_count,1,31,0.9354838709677419,0.9633891213389121,0.9710342895170047,0.0447624171858819,,,6
etm_first_attempt_pass_count,0,3,1.0,0.9633891213389121,1.0380021715526602,0.0447624171858819,,,6
etm_never_passed_count,0,540,0.9685185185185186,0.9633891213389121,1.0053243254111877,0.06901194281356908,,,6
etm_never_passed_count,1,208,0.9519230769230769,0.9633891213389121,0.9880982209972438,0.06901194281356908,,,6
etm_never_passed_count,2,123,0.9512195121951219,0.9633891213389121,0.9873679192817987,0.06901194281356908,,,6
etm_never_passed_count,3,52,1.0,0.9633891213389121,1.0380021715526602,0.06901194281356908,,,6
etm_never_passed_count,4,30,0.9333333333333333,0.9633891213389121,0.9688020267824828,0.06901194281356908,,,6
etm_never_passed_count,5,3,1.0,0.9633891213389121,1.0380021715526602,0.06901194281356908,,,6
etm_total_attempts_to_abc,5.0,494,0.9696356275303644,0.9633891213389121,1.0064838869913446,0.08210205836946151,,,9
etm_total_attempts_to_abc,4.0,174,0.9425287356321839,0.9633891213389121,0.9783468743369901,0.08210205836946151,,,9
etm_total_attempts_to_abc,3.0,115,0.9565217391304348,0.9633891213389121,0.9928716423547185,0.08210205836946151,,,9
etm_total_attempts_to_abc,6.0,71,0.971830985915493,0.9633891213389121,1.0087626737624444,0.08210205836946151,,,9
etm_total_attempts_to_abc,2.0,52,1.0,0.9633891213389121,1.0380021715526602,0.08210205836946151,,,9
etm_total_attempts_to_abc,1.0,30,0.9333333333333333,0.9633891213389121,0.9688020267824828,0.08210205836946151,,,9
etm_total_attempts_to_abc,7.0,14,0.9285714285714286,0.9633891213389121,0.9638591592988988,0.08210205836946151,,,9
etm_total_attempts_to_abc,0.0,3,1.0,0.9633891213389121,1.0380021715526602,0.08210205836946151,,,9
etm_total_attempts_to_abc,other,3,1.0,0.9633891213389121,1.0380021715526602,0.08210205836946151,,,9
first_term_label,Fall 2019,150,0.9733333333333334,0.9633891213389121,1.0103221136445892,0.06566594706411628,,,9
first_term_label,Fall 2016,148,0.9662162162162162,0.9633891213389121,1.0029345306218271,0.06566594706411628,,,9
first_term_label,Fall 2018,134,0.9477611940298507,0.9633891213389121,0.9837781775163271,0.06566594706411628,,,9
first_term_label,Fall 2017,133,0.9548872180451128,0.9633891213389121,0.9911750059187057,0.06566594706411628,,,9
first_term_label,Fall 2020,121,0.9834710743801653,0.9633891213389121,1.0208451108658394,0.06566594706411628,,,9
first_term_label,Fall 2021,102,0.9705882352941176,0.9633891213389121,1.0074726959187585,0.06566594706411628,,,9
first_term_label,other,99,0.9595959595959596,0.9633891213389121,0.9960626898737648,0.06566594706411628,,,9
first_term_label,Summer 2019,35,0.9428571428571428,0.9633891213389121,0.978687761749651,0.06566594706411628,,,9
first_term_label,Summer 2020,34,0.9411764705882353,0.9633891213389121,0.9769432202848567,0.06566594706411628,,,9
grade_forgiveness_used,0,911,0.9637760702524698,0.9633891213389121,1.0004016538125529,0.009270445780630942,,,2
grade_forgiveness_used,1,45,0.9555555555555556,0.9633891213389121,0.9918687417058754,0.009270445780630942,,,2
low_gpa_terms_2_5,0,717,0.9609483960948396,0.9633891213389121,0.9974665218964894,0.05353556136555206,,,9
low_gpa_terms_2_5,1,131,0.9770992366412213,0.9633891213389121,1.0142311294560344,0.05353556136555206,,,9
low_gpa_terms_2_5,2,56,0.9642857142857143,0.9633891213389121,1.0009306654257795,0.05353556136555206,,,9
low_gpa_terms_2_5,3,30,0.9666666666666667,0.9633891213389121,1.0034020991675716,0.05353556136555206,,,9
low_gpa_terms_2_5,5,9,0.8888888888888888,0.9633891213389121,0.9226685969356979,0.05353556136555206,,,9
low_gpa_terms_2_5,4,7,1.0,0.9633891213389121,1.0380021715526602,0.05353556136555206,,,9
low_gpa_terms_2_5,6,3,1.0,0.9633891213389121,1.0380021715526602,0.05353556136555206,,,9
low_gpa_terms_2_5,other,2,1.0,0.9633891213389121,1.0380021715526602,0.05353556136555206,,,9
low_gpa_terms_2_5,10,1,1.0,0.9633891213389121,1.0380021715526602,0.05353556136555206,,,9
low_gpa_terms_3_0,0,450,0.9622222222222222,0.9633891213389121,0.998788756182893,0.06359934386160492,,,9
low_gpa_terms_3_0,1,205,0.9512195121951219,0.9633891213389121,0.9873679192817987,0.06359934386160492,,,9
low_gpa_terms_3_0,2,99,0.9696969696969697,0.9633891213389121,1.0065475602934888,0.06359934386160492,,,9
low_gpa_terms_3_0,3,79,0.9620253164556962,0.9633891213389121,0.9985843675696479,0.06359934386160492,,,9
low_gpa_terms_3_0,4,49,0.9795918367346939,0.9633891213389121,1.016818453765871,0.06359934386160492,,,9
low_gpa_terms_3_0,5,26,1.0,0.9633891213389121,1.0380021715526602,0.06359934386160492,,,9
low_gpa_terms_3_0,6,20,1.0,0.9633891213389121,1.0380021715526602,0.06359934386160492,,,9
low_gpa_terms_3_0,other,16,0.9375,0.9633891213389121,0.973127035830619,0.06359934386160492,,,9
low_gpa_terms_3_0,8,12,1.0,0.9633891213389121,1.0380021715526602,0.06359934386160492,,,9
math_140__grade_code__1st_fa_or_sp,Not Enrolled,374,0.9518716577540107,0.9633891213389121,0.9880448477880938,0.10121759952180395,,,9
math_140__grade_code__1st_fa_or_sp,A,187,0.983957219251337,0.9633891213389121,1.0213497302978047,0.10121759952180395,,,9
math_140__grade_code__1st_fa_or_sp,A-,84,0.9285714285714286,0.9633891213389121,0.9638591592988988,0.10121759952180395,,,9
math_140__grade_code__1st_fa_or_sp,B,82,0.975609756097561,0.9633891213389121,1.0126850454172294,0.10121759952180395,,,9
math_140__grade_code__1st_fa_or_sp,B+,62,0.967741935483871,0.9633891213389121,1.0045182305348326,0.10121759952180395,,,9
math_140__grade_code__1st_fa_or_sp,B-,49,0.9591836734693877,0.9633891213389121,0.9956347359790821,0.10121759952180395,,,9
math_140__grade_code__1st_fa_or_sp,other,45,0.9555555555555556,0.9633891213389121,0.9918687417058754,0.10121759952180395,,,9
math_140__grade_code__1st_fa_or_sp,C,39,1.0,0.9633891213389121,1.0380021715526602,0.10121759952180395,,,9
math_140__grade_code__1st_fa_or_sp,LD,34,1.0,0.9633891213389121,1.0380021715526602,0.10121759952180395,,,9
math_140_attempts_to_abc,1.0,597,0.9698492462311558,0.9633891213389121,1.0067056236666503,0.05583023565599132,,,4
math_140_attempts_to_abc,missing,312,0.9487179487179487,0.9633891213389121,0.9847712909602161,0.05583023565599132,,,4
math_140_attempts_to_abc,2.0,43,0.9767441860465116,0.9633891213389121,1.0138625861677146,0.05583023565599132,,,4
math_140_attempts_to_abc,3.0,4,1.0,0.9633891213389121,1.0380021715526602,0.05583023565599132,,,4
math_140_ever_passed,1,644,0.9704968944099379,0.9633891213389121,1.0073778838826284,0.05437424570684873,,,2
math_140_ever_passed,0,312,0.9487179487179487,0.9633891213389121,0.9847712909602161,0.05437424570684873,,,2
math_140_outcome,Pass on 1st attempt,597,0.9698492462311558,0.9633891213389121,1.0067056236666503,0.05791459597550232,,,5
math_140_outcome,Never enrolled,312,0.9487179487179487,0.9633891213389121,0.9847712909602161,0.05791459597550232,,,5
math_140_outcome,Pass on 2nd attempt,32,0.96875,0.9633891213389121,1.0055646036916395,0.05791459597550232,,,5
math_140_outcome,No pass after 1 attempt,11,1.0,0.9633891213389121,1.0380021715526602,0.05791459597550232,,,5
math_140_outcome,No pass after 2 attempts,4,1.0,0.9633891213389121,1.0380021715526602,0.05791459597550232,,,5
math_140_pass_by_first_attempt,1,597,0.9698492462311558,0.9633891213389121,1.0067056236666503,0.04435830170641937,,,2
math_140_pass_by_first_attempt,0,359,0.9526462395543176,0.9633891213389121,0.9888488653788574,0.04435830170641937,,,2
math_140_total_attempts,1,597,0.9698492462311558,0.9633891213389121,1.0067056236666503,0.05583023565599133,,,4
math_140_total_attempts,0,312,0.9487179487179487,0.9633891213389121,0.9847712909602161,0.05583023565599133,,,4
math_140_total_attempts,2,43,0.9767441860465116,0.9633891213389121,1.0138625861677146,0.05583023565599133,,,4
math_140_total_attempts,3,4,1.0,0.9633891213389121,1.0380021715526602,0.05583023565599133,,,4
math_141__grade_code__1st_fa_or_sp,Not Enrolled,779,0.9691912708600771,0.9633891213389121,1.0060226438026425,0.11990292880378703,,,9
math_141__grade_code__1st_fa_or_sp,A,52,0.9423076923076923,0.9633891213389121,0.9781174308861605,0.11990292880378703,,,9
math_141__grade_code__1st_fa_or_sp,B,28,1.0,0.9633891213389121,1.0380021715526602,0.11990292880378703,,,9
math_141__grade_code__1st_fa_or_sp,B+,25,0.92,0.9633891213389121,0.9549619978284475,0.11990292880378703,,,9
math_141__grade_code__1st_fa_or_sp,A-,19,0.9473684210526315,0.9633891213389121,0.9833704783130465,0.11990292880378703,,,9
math_141__grade_code__1st_fa_or_sp,C,16,0.875,0.9633891213389121,0.9082519001085777,0.11990292880378703,,,9
math_141__grade_code__1st_fa_or_sp,LD,13,0.8461538461538461,0.9633891213389121,0.8783095297753278,0.11990292880378703,,,9
math_141__grade_code__1st_fa_or_sp,B-,12,0.9166666666666666,0.9633891213389121,0.9515019905899385,0.11990292880378703,,,9
math_141__grade_code__1st_fa_or_sp,other,12,1.0,0.9633891213389121,1.0380021715526602,0.11990292880378703,,,9
math_141_attempts_to_abc,1.0,734,0.9618528610354223,0.9633891213389121,0.9984053584689075,0.07892673417365653,,,4
math_141_attempts_to_abc,missing,166,0.9759036144578314,0.9633891213389121,1.012990071033319,0.07892673417365653,,,4
math_141_attempts_to_abc,2.0,52,0.9615384615384616,0.9633891213389121,0.9980790111083272,0.07892673417365653,,,4
math_141_attempts_to_abc,3.0,4,0.75,0.9633891213389121,0.7785016286644951,0.07892673417365653,,,4
math_141_ever_passed,1,790,0.9607594936708861,0.9633891213389121,0.9972704407702141,0.030545540703345326,,,2
math_141_ever_passed,0,166,0.9759036144578314,0.9633891213389121,1.012990071033319,0.030545540703345326,,,2
math_141_outcome,Pass on 1st attempt,734,0.9618528610354223,0.9633891213389121,0.9984053584689075,0.12376066065434756,,,6
math_141_outcome,Never enrolled,166,0.9759036144578314,0.9633891213389121,1.012990071033319,0.12376066065434756,,,6
math_141_outcome,Pass on 2nd attempt,30,0.9333333333333333,0.9633891213389121,0.9688020267824828,0.12376066065434756,,,6
math_141_outcome,No pass after 1 attempt,22,1.0,0.9633891213389121,1.0380021715526602,0.12376066065434756,,,6
math_141_outcome,No pass after 2 attempts,2,1.0,0.9633891213389121,1.0380021715526602,0.12376066065434756,,,6
math_141_outcome,Pass on 3rd attempt,2,0.5,0.9633891213389121,0.5190010857763301,0.12376066065434756,,,6
math_141_pass_by_first_attempt,1,734,0.9618528610354223,0.9633891213389121,0.9984053584689075,0.014874090048274946,,,2
math_141_pass_by_first_attempt,0,222,0.9684684684684685,0.9633891213389121,1.0052723733505493,0.014874090048274946,,,2
math_141_total_attempts,1,734,0.9618528610354223,0.9633891213389121,0.9984053584689075,0.07892673417365653,,,4
math_141_total_attempts,0,166,0.9759036144578314,0.9633891213389121,1.012990071033319,0.07892673417365653,,,4
math_141_total_attempts,2,52,0.9615384615384616,0.9633891213389121,0.9980790111083272,0.07892673417365653,,,4
math_141_total_attempts,3,4,0.75,0.9633891213389121,0.7785016286644951,0.07892673417365653,,,4
multi_repeat_flag,0,919,0.9630032644178455,0.9633891213389121,0.9995994796780242,0.010239464465884278,,,2
multi_repeat_flag,1,37,0.972972972972973,0.9633891213389121,1.0099480588079939,0.010239464465884278,,,2
n_regular_terms,8,535,0.9682242990654205,0.9633891213389121,1.0050189249799588,0.13928073704322788,,,9
n_regular_terms,10,172,0.9883720930232558,0.9633891213389121,1.0259323788601873,0.13928073704322788,,,9
n_regular_terms,9,138,0.9130434782608695,0.9633891213389121,0.9477411131567767,0.13928073704322788,,,9
n_regular_terms,11,35,0.9142857142857143,0.9633891213389121,0.9490305568481464,0.13928073704322788,,,9
n_regular_terms,7,31,1.0,0.9633891213389121,1.0380021715526602,0.13928073704322788,,,9
n_regular_terms,12,14,0.9285714285714286,0.9633891213389121,0.9638591592988988,0.13928073704322788,,,9
n_regular_terms,6,12,1.0,0.9633891213389121,1.0380021715526602,0.13928073704322788,,,9
n_regular_terms,other,12,1.0,0.9633891213389121,1.0380021715526602,0.13928073704322788,,,9
n_regular_terms,4,7,1.0,0.9633891213389121,1.0380021715526602,0.13928073704322788,,,9
n_summer_terms,1,284,0.954225352112676,0.9633891213389121,0.9904879876435595,0.06479609006589712,,,6
n_summer_terms,2,263,0.9581749049429658,0.9633891213389121,0.9945876320580622,0.06479609006589712,,,6
n_summer_terms,0,192,0.9791666666666666,0.9633891213389121,1.0163771263119799,0.06479609006589712,,,6
n_summer_terms,3,165,0.9757575757575757,0.9633891213389121,1.012838482545323,0.06479609006589712,,,6
n_summer_terms,4,48,0.9375,0.9633891213389121,0.973127035830619,0.06479609006589712,,,6
n_summer_terms,5,4,1.0,0.9633891213389121,1.0380021715526602,0.06479609006589712,,,6
phys_211__grade_code__1st_fa_or_sp,Not Enrolled,801,0.9662921348314607,0.9633891213389121,1.0030133343093122,0.08817449405930743,,,9
phys_211__grade_code__1st_fa_or_sp,A,55,0.9454545454545454,0.9633891213389121,0.9813838712861515,0.08817449405930743,,,9
phys_211__grade_code__1st_fa_or_sp,A-,27,0.9259259259259259,0.9633891213389121,0.9611131218080187,0.08817449405930743,,,9
phys_211__grade_code__1st_fa_or_sp,B+,24,1.0,0.9633891213389121,1.0380021715526602,0.08817449405930743,,,9
phys_211__grade_code__1st_fa_or_sp,B,19,0.8947368421052632,0.9633891213389121,0.9287387850734328,0.08817449405930743,,,9
phys_211__grade_code__1st_fa_or_sp,C,9,0.8888888888888888,0.9633891213389121,0.9226685969356979,0.08817449405930743,,,9
phys_211__grade_code__1st_fa_or_sp,other,8,1.0,0.9633891213389121,1.0380021715526602,0.08817449405930743,,,9
phys_211__grade_code__1st_fa_or_sp,B-,7,1.0,0.9633891213389121,1.0380021715526602,0.08817449405930743,,,9
phys_211__grade_code__1st_fa_or_sp,C+,6,1.0,0.9633891213389121,1.0380021715526602,0.08817449405930743,,,9
phys_211_attempts_to_abc,1.0,787,0.9606099110546379,0.9633891213389121,0.9971151736897219,0.0349174118874539,,,3
phys_211_attempts_to_abc,missing,143,0.9790209790209791,0.9633891213389121,1.0162259022193876,0.0349174118874539,,,3
phys_211_attempts_to_abc,2.0,26,0.9615384615384616,0.9633891213389121,0.9980790111083272,0.0349174118874539,,,3
phys_211_ever_passed,1,813,0.9606396063960639,0.9633891213389121,0.9971459975186071,0.03490819500445208,,,2
phys_211_ever_passed,0,143,0.9790209790209791,0.9633891213389121,1.0162259022193876,0.03490819500445208,,,2
phys_211_outcome,Pass on 1st attempt,787,0.9606099110546379,0.9633891213389121,0.9971151736897219,0.04395610574517717,,,4
phys_211_outcome,Never enrolled,143,0.9790209790209791,0.9633891213389121,1.0162259022193876,0.04395610574517717,,,4
phys_211_outcome,Pass on 2nd attempt,16,0.9375,0.9633891213389121,0.973127035830619,0.04395610574517717,,,4
phys_211_outcome,No pass after 1 attempt,10,1.0,0.9633891213389121,1.0380021715526602,0.04395610574517717,,,4
phys_211_pass_by_first_attempt,1,787,0.9606099110546379,0.9633891213389121,0.9971151736897219,0.0319344526660827,,,2
phys_211_pass_by_first_attempt,0,169,0.9763313609467456,0.9633891213389121,1.013434072817686,0.0319344526660827,,,2
phys_211_total_attempts,1,787,0.9606099110546379,0.9633891213389121,0.9971151736897219,0.0349174118874539,,,3
phys_211_total_attempts,0,143,0.9790209790209791,0.9633891213389121,1.0162259022193876,0.0349174118874539,,,3
phys_211_total_attempts,2,26,0.9615384615384616,0.9633891213389121,0.9980790111083272,0.0349174118874539,,,3
sat_verb_grouping,640-690,233,0.9656652360515021,0.9633891213389121,1.0023626120143714,0.055382511523154196,,,5
sat_verb_grouping,590-640,228,0.9649122807017544,0.9633891213389121,1.001581042726251,0.055382511523154196,,,5
sat_verb_grouping,<590,222,0.9459459459459459,0.9633891213389121,0.9818939460633272,0.055382511523154196,,,5
sat_verb_grouping,≥690,205,0.975609756097561,0.9633891213389121,1.0126850454172294,0.055382511523154196,,,5
sat_verb_grouping,missing,68,0.9705882352941176,0.9633891213389121,1.0074726959187585,0.055382511523154196,,,5
terms_with_gpa,10,207,0.9516908212560387,0.9633891213389121,0.9878571391105028,0.05360503143548197,,,9
terms_with_gpa,9,202,0.9603960396039604,0.9633891213389121,0.9968931746594855,0.05360503143548197,,,9
terms_with_gpa,8,153,0.9803921568627451,0.9633891213389121,1.0176491877967258,0.05360503143548197,,,9
terms_with_gpa,11,150,0.9666666666666667,0.9633891213389121,1.0034020991675716,0.05360503143548197,,,9
terms_with_gpa,12,107,0.9626168224299065,0.9633891213389121,0.9991983520553644,0.05360503143548197,,,9
terms_with_gpa,13,69,0.9565217391304348,0.9633891213389121,0.9928716423547185,0.05360503143548197,,,9
terms_with_gpa,other,34,0.9705882352941176,0.9633891213389121,1.0074726959187585,0.05360503143548197,,,9
terms_with_gpa,14,23,0.9565217391304348,0.9633891213389121,0.9928716423547185,0.05360503143548197,,,9
terms_with_gpa,15,11,1.0,0.9633891213389121,1.0380021715526602,0.05360503143548197,,,9
warnings_per_term,0.0,953,0.9632738719832109,0.9633891213389121,0.9998803709185121,0.01093750801087306,,,3
warnings_per_term,0.0833333333333333,2,1.0,0.9633891213389121,1.0380021715526602,0.01093750801087306,,,3
warnings_per_term,0.0909090909090909,1,1.0,0.9633891213389121,1.0380021715526602,0.01093750801087306,,,3
with_math_ap,No,613,0.9608482871125612,0.9633891213389121,0.9973626085554924,0.018086459623991257,,,2
with_math_ap,Yes,343,0.967930029154519,0.9633891213389121,1.0047134721734203,0.018086459623991257,,,2
